stasiun_id,stasiun_nama,horizon,lstm_nse,lstm_rmse,config,f1_p95,pod_p95,far_p95
170,P.A. Ancol Flushing 1,24,0.6129688485456471,16.950627967071387,gsmap_quantile,0.7785365853658537,0.82296321760055,0.2613390928725702
179,Pompa Kamal Muara (Bubble),1,0.7324434969777314,36.41802539063362,gsmap_quantile,0.9555048488305762,0.9847148736037624,0.0720221606648199
179,Pompa Kamal Muara (Bubble),6,-0.361832235025342,82.13893737199285,gsmap_quantile,0.4220209453722049,0.2925250147145379,0.2427628237684103
179,Pompa Kamal Muara (Bubble),12,0.0335842068409811,70.00791274801279,gsmap_quantile,0.6717357728406795,0.55562106918239,0.1507960348452988
179,Pompa Kamal Muara (Bubble),24,0.529529339666488,49.712413100796354,gsmap_quantile,0.8990135258822333,0.8707643814026793,0.070842968257305
181,Pompa Kali Asin (Bubble),1,0.7823378653388384,33.763561665680506,gsmap_quantile,0.9110975927696184,0.949293734154292,0.1241436925647452
181,Pompa Kali Asin (Bubble),6,0.2125616980115365,64.22871723587136,gsmap_quantile,0.7992202729044834,0.7063837504533914,0.0798488069926765
181,Pompa Kali Asin (Bubble),12,0.0350924443306173,71.12527282708531,gsmap_quantile,0.6815925885077755,0.5609003448901797,0.1315345699831366
181,Pompa Kali Asin (Bubble),24,0.3266384189469957,59.44082824965222,gsmap_quantile,0.8303133446791471,0.7534520348837209,0.0753623188405797
184,Pompa Lagoa (Bubble),1,0.8558432860779845,24.70307698086796,gsmap_quantile,0.9631901840490796,0.9545147489304212,0.0279752350378353
184,Pompa Lagoa (Bubble),6,-0.19297822635823,71.07004134104149,gsmap_quantile,0.3660199265862611,0.2376844494892168,0.2044072948328267
184,Pompa Lagoa (Bubble),12,0.0151473434327238,64.51988991679299,gsmap_quantile,0.5320019643149452,0.3725355341586428,0.0698340011448196
184,Pompa Lagoa (Bubble),24,0.5068025530590202,45.520261347451054,gsmap_quantile,0.859293277203725,0.7872837774661057,0.0541982589160348
187,Pompa Cilincing (Bubble),1,0.8898576051844254,21.60542523284125,gsmap_quantile,0.96403246475865,0.9969959356776816,0.0668210387032749
187,Pompa Cilincing (Bubble),6,0.407675898685948,50.08292916124938,gsmap_quantile,0.9040584415584416,0.9865367581930912,0.1656928838951311
187,Pompa Cilincing (Bubble),12,0.5014738752826788,45.94440158895132,gsmap_quantile,0.911521115211152,0.9873867472019896,0.1535181236673774
187,Pompa Cilincing (Bubble),24,0.6795113866523075,36.86854904524062,gsmap_quantile,0.9444444444444444,0.9587720863822952,0.0694612852936081
