stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0,f1_p95,pod_p95,far_p95
169,P.A. Kaliduri 1,12,9076,2857,11531,6784,0.1378165600884429,9.238192835759675,4.209391779605279,0.07560562992279052,10.858796300765668,5.561296079658321,-0.8370625312201416,13.48494422564957,7.112605410228341,-0.6766380007454018,14.624219367851076,8.141653287208081,0.4222001982160555,0.3153219837157661,0.3613193403298351
169,P.A. Kaliduri 1,24,9040,2857,11508,6758,0.16523490069043256,9.08678111240294,3.7919605572159543,0.10789378661060467,10.672511128922983,5.069851753153527,-0.32572156221832094,11.4512813451796,4.702774599870511,-0.20965246856715392,12.427639371070141,5.845383912366136,0.4421699078812692,0.32238805970149254,0.2964169381107492
170,P.A. Ancol Flushing 1,1,9316,2857,11509,7414,0.9878937260989411,2.998421580905469,1.8354668687644484,0.9792704745354114,3.6147054157440373,2.387668263868949,0.9796304604180237,3.8893591957988116,2.211112024372723,0.9632451438356976,4.813218677861635,3.1826897583877622,0.95033228401539,0.9394882434301521,0.03857041755130927
170,P.A. Ancol Flushing 1,6,9301,2857,11497,7405,0.8169985366659749,11.659782176003622,7.843650794546567,0.7064590437064489,13.5999133997636,9.821161093361434,0.7106268319455659,14.661968610444598,9.167300876990904,0.4977728388801489,17.789014481889264,12.515441848795664,0.6344038715354158,0.4965564738292011,0.1218026796589525
170,P.A. Ancol Flushing 1,12,9289,2857,11485,7397,0.7088325590064288,14.70454846178814,10.159047405568108,0.5427067623625883,16.971328371811406,12.532566386074885,0.549867941026833,18.283117937569482,11.993693784191752,0.2679741629714152,21.472452558874394,15.66902186663171,0.476601871850252,0.34018499486125386,0.20432692307692307
170,P.A. Ancol Flushing 1,24,9265,2857,11462,7384,0.6586231738476078,15.919515613792242,11.471992169196156,0.4704571885923826,18.264855519444087,13.8864117702848,0.7571579175829765,13.42687065493235,8.436927394722648,0.6393079695199599,15.074189691571195,10.068466927243335,0.06942148760330578,0.036094877964936406,0.09482758620689655
179,Pompa Kamal Muara (Bubble),1,7633,2857,10075,9836,0.5670155413026694,46.32813238926011,25.049018548151327,0.5818445715125611,44.4428347401046,23.98848229294207,0.9401412546490572,17.22552406669844,8.483253306790866,0.9375269502911627,17.178262550901977,8.40640162966693,0.9148713658230496,0.8571428571428571,0.019062570082978247
179,Pompa Kamal Muara (Bubble),6,7594,2857,10036,9802,-0.5923118002225527,88.81807003138557,55.87266878167199,-0.5756136113459838,86.59215070853838,54.20388548767939,0.4988919371185524,49.82564971341959,36.07998960918507,0.5106385335649701,48.25791442313586,35.298699798948476,0.10069571585499817,0.0539533058661958,0.2465753424657534
179,Pompa Kamal Muara (Bubble),12,7563,2857,10006,9773,-0.47081645722792165,86.36630916981389,54.782195611245456,-0.45148390640494784,84.23339288530615,53.19704395339145,0.21250815057883532,63.19579098634287,48.326756426483186,0.2365081970221039,61.09144127521684,47.08722234430947,0.17019761438490297,0.09394654088050315,0.09640831758034027
179,Pompa Kamal Muara (Bubble),24,7515,2857,9947,9716,0.07928657428647046,69.54418314791997,44.58228812465377,0.09652329360265288,67.64539883917206,43.23036822448497,0.8971094937001569,23.248033592266914,11.35821395000236,0.9125891327423917,21.040812018131014,10.465887620339041,0.5791643760307862,0.41509062253743106,0.042272727272727274
