stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0
179,Pompa Kamal Muara (Bubble),12,7563,2857,10006,9773,-0.5484181085975612,88.61540794850504,55.05439160682103,-0.5277542656442529,86.4181439109763,53.402357091837686,0.21250815057883532,63.19579098634287,48.326756426483186,0.2365081970221039,61.09144127521684,47.08722234430947
179,Pompa Kamal Muara (Bubble),24,7515,2857,9947,9716,-0.4081744474656357,86.00561427531125,56.72757149664142,-0.39691637688351755,84.11336087020854,55.26569293885728,0.8971094937001569,23.248033592266914,11.35821395000236,0.9125891327423917,21.040812018131014,10.465887620339041
181,Pompa Kali Asin (Bubble),1,8953,2677,10673,10500,0.7082770397963768,39.08788008575017,21.132899398259166,0.7127939270931576,38.27010565195949,20.631548697169254,0.7744626596689226,34.3689321492942,17.126530631226917,0.7667557200385718,34.488027235607035,17.150689999091085
181,Pompa Kali Asin (Bubble),6,8937,2667,10637,10465,-0.1538507542894425,77.74917686137125,52.652221011760716,-0.14720310452870944,76.49164536772733,51.80503445147393,0.42227014769832305,55.01528727715945,42.421280454999874,0.4117269742399634,54.77511696253374,42.27121038381908
181,Pompa Kali Asin (Bubble),12,8919,2659,10595,10423,-0.3078305986947836,82.8050528698069,55.65995363934397,-0.3015897893145427,81.50426872551223,54.755724925061536,0.268609608994997,61.923531595842654,49.98530041983981,0.2546489922995351,61.67706659311347,49.82428014886416
181,Pompa Kali Asin (Bubble),24,8883,2650,10530,10358,-0.7356176217536667,95.43061238960316,65.34911049448878,-0.7315734717243931,94.04247784487784,64.3685820016041,0.5938828917051402,46.16218189240484,24.15726475716349,0.5914389922385129,45.68062735587919,23.768209025051394
184,Pompa Lagoa (Bubble),1,8678,2679,8614,8482,0.6475364458837607,38.62697716683063,24.65627856481643,0.6482665013479744,38.47254935205109,24.555218061576866,0.961243827456028,12.808670543502245,7.721727362516299,0.9606384151401568,12.870054552471734,7.790306494972642
184,Pompa Lagoa (Bubble),6,8650,2669,8543,8411,-0.7466329651044235,85.99459109123316,56.948531915439176,-0.74746433049325,85.75814283387726,56.736537625094726,0.618035151856988,40.21443838926591,32.11322543041473,0.6155545838670764,40.22430519360268,32.218164446288334
184,Pompa Lagoa (Bubble),12,8632,2657,8469,8337,-0.6337044225763697,83.098795673379,56.65113332482853,-0.6363684445667139,82.91431346742763,56.46041090027531,0.43680553315271986,48.7907143895112,40.27271804670513,0.43503701579055376,48.71906649604774,40.30195387256381
184,Pompa Lagoa (Bubble),24,8596,2647,8350,8212,0.2888276934696469,54.6615264281912,39.22247455411222,0.2900622916963099,54.461546427106626,39.056151058008794,0.9409560886088018,15.750048549475034,9.680246278569486,0.9428419375656985,15.453206069723366,9.475119736712315
